Generation	Smiles
3	C(NC(C(NC(CN)=N)=O)=C)#C
3	C(NC=CC(NC(CN)=N)=O)#C
3	C=C(N)NC(C=N)=N
3	C(NC(C=N)=N)=CN
3	C(CO)(NC(N)=C)=N
3	C(CO)(NC=CN)=N
3	C(CN)(NC(N)=C)=N
3	C(CN)(NC=CN)=N
3	C(CNC(N)=C)(N)=N
3	C(CNC=CN)(N)=N
3	C(NC(C(NC=N)=N)=C)#C
3	C(NC=CC(NC=N)=N)#C
3	C(NC(C(NC(C#C)=N)=N)=C)#C
3	C(NC=CC(NC(C#C)=N)=N)#C
3	C(CNC(C(NC#C)=C)=N)#N
3	C(CNC(C=CNC#C)=N)#N
3	C(NC(C(NC=O)=N)=C)#C
3	C(NC=CC(NC=O)=N)#C
3	C(NC(C(NC(C#C)=O)=N)=C)#C
3	C(NC=CC(NC(C#C)=O)=N)#C
3	C(NC(C(NC(C#C)=N)=O)=C)#C
3	C(NC=CC(NC(C#C)=N)=O)#C
3	C(NC(C(NC=N)=O)=C)#C
3	C(NC=CC(NC=N)=O)#C
3	C(C(C#N)NC(N)=C)#N
3	C(C(C#N)NC=CN)#N
3	C#CNC(C(O)=O)=C
3	C#CNC=CC(O)=O
3	C(C(C#N)(C)NC(N)=C)#N
3	C(C(C#N)(C)NC=CN)#N
3	C(C(CC#N)NC(N)=C)#N
3	C(C(CC#N)NC=CN)#N
3	C(C(C#N)CNC(N)=C)#N
3	C(C(C#N)CNC=CN)#N
3	C(C(CNC(N)=C)O)#N
3	C(C(CNC=CN)O)#N
3	C(C(CNC(C#N)=C)NC(N)=C)#N
3	C(C(CNC(C#N)=C)NC=CN)#N
3	C(C(CNC=CC#N)NC(N)=C)#N
3	C(C(CNC=CC#N)NC=CN)#N
3	C(C(CNC(N)=C)NC(C#N)=C)#N
3	C(C(CNC=CN)NC(C#N)=C)#N
3	C(C(CNCC#N)NC(N)=C)#N
3	C(C(CNCC#N)NC=CN)#N
3	C(C(CNC(N)=C)NC=CC#N)#N
3	C(C(CNC=CN)NC=CC#N)#N
3	C(C(CNC(N)=C)NCC#N)#N
3	C(C(CNC=CN)NCC#N)#N
3	C(C(CNC(N)=C)N)#N
3	C(C(CNC=CN)N)#N
3	C(C(CN)NC(N)=C)#N
3	C(C(CN)NC=CN)#N
3	C(CNC(N)=C)(N)=O
