	Generation	INCHIKEY	NetworkSmiles	AnalogueSmiles	Complexity
4102	G4	VHKZTZNAJIEMJI	C(C(C(CC(CN)O)N)O)=O	{'C(=O)[C@@H]([C@@H](C[C@H](CN)O)N)O[H]', 'C(=O)[C@@H]([C@H](C[C@@H](CN)O)N)O[H]', 'C(=O)[C@@H]([C@@H](C[C@@H](CN)O)N)O[H]', 'C(=O)[C@H]([C@@H](C[C@H](CN)O)N([H])[H])O', 'C(=O)[C@@H]([C@@H](C[C@@H](CN([H])[H])O)N)O', 'C(=O)[C@H]([C@H](C[C@@H](CN([H])[H])O)N)O', 'C(=O)[C@H]([C@H](C[C@H](CN)O[H])N)O', 'C(=O)[C@H]([C@H](C[C@H](CN)O)N([H])[H])O', 'C(=O)[C@@H]([C@@H](C[C@@H](CN)O[H])N)O', 'C(=O)[C@H]([C@@H](C[C@H](CN)O[H])N)O', 'C(=O)[C@H]([C@H](C[C@@H](CN)O)N([H])[H])O', 'C(=O)[C@H]([C@@H](C[C@@H](CN)O[H])N)O', 'C(=O)[C@H]([C@H](C[C@H](CN)O)N)O[H]', 'C(=O)[C@H]([C@@H](C[C@@H](CN)O)N([H])[H])O', 'C(=O)[C@@H]([C@H](C[C@H](CN)O)N)O[H]', 'C(=O)[C@@H]([C@@H](C[C@H](CN)O[H])N)O', 'C(=O)[C@@H]([C@@H](C[C@@H](CN)O)N([H])[H])O', 'C(=O)[C@H]([C@@H](C[C@@H](CN)O)N)O[H]', 'C(=O)[C@@H]([C@@H](C[C@H](CN)O)N([H])[H])O', 'C(=O)[C@H]([C@@H](C[C@@H](CN([H])[H])O)N)O', 'C(=O)[C@@H]([C@H](C[C@H](CN([H])[H])O)N)O', 'C(=O)[C@H]([C@H](C[C@@H](CN)O)N)O[H]', 'C(=O)[C@@H]([C@H](C[C@@H](CN)O[H])N)O', 'C(=O)[C@@H]([C@H](C[C@H](CN)O[H])N)O', 'C(=O)[C@H]([C@H](C[C@H](CN([H])[H])O)N)O', 'C(=O)[C@@H]([C@@H](C[C@H](CN([H])[H])O)N)O', 'C(=O)[C@H]([C@H](C[C@@H](CN)O[H])N)O', 'C(=O)[C@@H]([C@H](C[C@@H](CN([H])[H])O)N)O', 'C(=O)[C@@H]([C@H](C[C@@H](CN)O)N([H])[H])O', 'C(=O)[C@H]([C@@H](C[C@H](CN)O)N)O[H]', 'C(=O)[C@H]([C@@H](C[C@H](CN([H])[H])O)N)O', 'C(=O)[C@@H]([C@H](C[C@H](CN)O)N([H])[H])O'}	123.66666239974181
4103	G4	HHZAHYUACNWGAQ	CC(C(CN)N)O	{'C[C@H]([C@H](CN)N)O[H]', 'C[C@@H]([C@@H](CN)N)O[H]', 'C[C@@H]([C@H](CN([H])[H])N)O', 'C[C@@H]([C@@H](CN([H])[H])N)O', 'C[C@H]([C@H](CN([H])[H])N)O', 'C[C@H]([C@H](CN)N([H])[H])O', 'C[C@@H]([C@H](CN)N)O[H]', 'C[C@@H]([C@@H](CN)N([H])[H])O', 'C[C@H]([C@@H](CN([H])[H])N)O', 'C[C@H]([C@@H](CN)N([H])[H])O', 'C[C@H]([C@@H](CN)N)O[H]', 'C[C@@H]([C@H](CN)N([H])[H])O'}	71.47718738964564
4104	G4	HXMVNCMPQGPRLN	C(C(CCN)O)N	{'C(CN([H])[H])[C@H](CN)O', 'C(CN)[C@@H](CN)O[H]', 'C(CN)[C@@H](CN([H])[H])O', 'C(CN([H])[H])[C@@H](CN)O', 'C(CN)[C@H](CN)O[H]', 'C(CN)[C@H](CN([H])[H])O'}	65.9674123853187
4105	G4	VIHDBRMMNHIKEK	C(C(C(CO)CN)O)=O	{'C(=O)[C@H]([C@H](CO[H])CN)O', 'C(=O)[C@@H]([C@@H](CN([H])[H])CO)O', 'C(=O)[C@H]([C@@H](CO[H])CN)O', 'C(=O)[C@H]([C@H](CN([H])[H])CO)O', 'C(=O)[C@H]([C@@H](CN([H])[H])CO)O', 'C(=O)[C@@H]([C@H](CN)CO)O[H]', 'C(=O)[C@@H]([C@@H](CO[H])CN)O', 'C(=O)[C@H]([C@H](CN)CO)O[H]', 'C(=O)[C@@H]([C@H](CO[H])CN)O', 'C(=O)[C@@H]([C@@H](CN)CO)O[H]', 'C(=O)[C@@H]([C@H](CN([H])[H])CO)O', 'C(=O)[C@H]([C@@H](CN)CO)O[H]'}	92.75814370347669
4106	G4	GCXANOLBXSKLSS	C(C(C(CCO)N)O)=O	{'C(=O)[C@H]([C@@H](CCO[H])N)O', 'C(=O)[C@@H]([C@H](CCO)N([H])[H])O', 'C(=O)[C@H]([C@@H](CCO)N)O[H]', 'C(=O)[C@H]([C@H](CCO)N([H])[H])O', 'C(=O)[C@@H]([C@H](CCO[H])N)O', 'C(=O)[C@@H]([C@@H](CCO)N([H])[H])O', 'C(=O)[C@@H]([C@@H](CCO)N)O[H]', 'C(=O)[C@H]([C@H](CCO[H])N)O', 'C(=O)[C@@H]([C@H](CCO)N)O[H]', 'C(=O)[C@H]([C@@H](CCO)N([H])[H])O', 'C(=O)[C@H]([C@H](CCO)N)O[H]', 'C(=O)[C@@H]([C@@H](CCO[H])N)O'}	97.51303120564015
4107	G4	OLMOUJDYVWXEPM	C(C(C(C(C(CN)O)N)O)O)N	{'C([C@H]([C@H]([C@@H]([C@@H](CN)O)O)N)O)N([H])[H]', 'C([C@H]([C@@H]([C@@H]([C@@H](CN)O)O)N([H])[H])O)N', 'C([C@H]([C@H]([C@H]([C@H](CN)O)N)O)O)N([H])[H]', 'C([C@H]([C@H]([C@H]([C@H](CN)O)O)N)O)N([H])[H]', 'C([C@H]([C@@H]([C@H]([C@@H](CN)O)O)N([H])[H])O)N', 'C([C@@H]([C@@H]([C@@H]([C@H](CN)O)O)N)O)N([H])[H]', 'C([C@@H]([C@H]([C@@H]([C@H](CN)O)O)N([H])[H])O)N', 'C([C@@H]([C@@H]([C@@H]([C@H](CN)O)N)O)O)N([H])[H]', 'C([C@H]([C@@H]([C@@H]([C@@H](CN)O)O)N)O)N([H])[H]', 'C([C@@H]([C@H]([C@H]([C@H](CN)O)O)N([H])[H])O)N', 'C([C@@H]([C@@H]([C@@H]([C@H](CN)O)O)N([H])[H])O)N', 'C([C@@H]([C@H]([C@H]([C@@H](CN)O)N)O)O)N([H])[H]', 'C([C@H]([C@@H]([C@@H]([C@H](CN)O)O)N)O)N([H])[H]', 'C([C@@H]([C@@H]([C@@H]([C@@H](CN)O)O)N([H])[H])O)N', 'C([C@@H]([C@@H]([C@@H]([C@@H](CN)O)N)O)O)N([H])[H]', 'C([C@@H]([C@H]([C@@H]([C@@H](CN)O)O)N([H])[H])O)N', 'C([C@H]([C@H]([C@H]([C@@H](CN)O)N)O)O)N([H])[H]', 'C([C@@H]([C@@H]([C@H]([C@@H](CN)O)N)O)O)N([H])[H]', 'C([C@@H]([C@H]([C@H]([C@@H](CN)O)O)N)O)N([H])[H]', 'C([C@H]([C@@H]([C@H]([C@H](CN)O)N)O)O)N([H])[H]', 'C([C@H]([C@H]([C@@H]([C@H](CN)O)N)O)O)N([H])[H]', 'C([C@H]([C@@H]([C@H]([C@H](CN)O)O)N)O)N([H])[H]', 'C([C@H]([C@H]([C@@H]([C@H](CN)O)O)N)O)N([H])[H]', 'C([C@H]([C@H]([C@H]([C@H](CN)O)O)N([H])[H])O)N', 'C([C@H]([C@@H]([C@H]([C@@H](CN)O)N)O)O)N([H])[H]', 'C([C@@H]([C@H]([C@@H]([C@@H](CN)O)O)N)O)N([H])[H]', 'C([C@@H]([C@H]([C@H]([C@H](CN)O)N)O)O)N([H])[H]', 'C([C@@H]([C@H]([C@H]([C@H](CN)O)O)N)O)N([H])[H]', 'C([C@H]([C@@H]([C@H]([C@H](CN)O)O)N([H])[H])O)N', 'C([C@H]([C@H]([C@@H]([C@@H](CN)O)N)O)O)N([H])[H]', 'C([C@H]([C@H]([C@@H]([C@@H](CN)O)O)N([H])[H])O)N', 'C([C@@H]([C@H]([C@H]([C@@H](CN)O)O)N([H])[H])O)N', 'C([C@@H]([C@@H]([C@@H]([C@@H](CN)O)O)N)O)N([H])[H]', 'C([C@@H]([C@H]([C@@H]([C@H](CN)O)O)N)O)N([H])[H]', 'C([C@H]([C@@H]([C@@H]([C@H](CN)O)O)N([H])[H])O)N', 'C([C@@H]([C@@H]([C@H]([C@H](CN)O)N)O)O)N([H])[H]', 'C([C@@H]([C@H]([C@@H]([C@@H](CN)O)N)O)O)N([H])[H]', 'C([C@@H]([C@H]([C@@H]([C@H](CN)O)N)O)O)N([H])[H]', 'C([C@H]([C@H]([C@@H]([C@H](CN)O)O)N([H])[H])O)N', 'C([C@H]([C@@H]([C@@H]([C@@H](CN)O)N)O)O)N([H])[H]', 'C([C@@H]([C@@H]([C@H]([C@@H](CN)O)O)N)O)N([H])[H]', 'C([C@H]([C@@H]([C@@H]([C@H](CN)O)N)O)O)N([H])[H]', 'C([C@@H]([C@@H]([C@H]([C@H](CN)O)O)N([H])[H])O)N', 'C([C@@H]([C@@H]([C@H]([C@H](CN)O)O)N)O)N([H])[H]', 'C([C@H]([C@@H]([C@H]([C@@H](CN)O)O)N)O)N([H])[H]', 'C([C@@H]([C@@H]([C@H]([C@@H](CN)O)O)N([H])[H])O)N', 'C([C@H]([C@H]([C@H]([C@@H](CN)O)O)N)O)N([H])[H]', 'C([C@H]([C@H]([C@H]([C@@H](CN)O)O)N([H])[H])O)N'}	139.48044359095888
4108	G4	XDPGXUIEXVDTAK	C(C(C(C(C(CN)O)O)O)O)N	{'C([C@@H]([C@H]([C@@H]([C@@H](CN)O)O)O)O)N([H])[H]', 'C([C@@H]([C@@H]([C@H]([C@H](CN)O)O)O)O)N([H])[H]', 'C([C@H]([C@@H]([C@@H]([C@@H](CN)O)O)O[H])O)N', 'C([C@H]([C@H]([C@H]([C@@H](CN)O)O)O)O[H])N', 'C([C@H]([C@@H]([C@@H]([C@H](CN)O)O)O[H])O)N', 'C([C@@H]([C@@H]([C@H]([C@@H](CN)O)O)O[H])O)N', 'C([C@H]([C@H]([C@@H]([C@@H](CN)O)O)O[H])O)N', 'C([C@@H]([C@H]([C@@H]([C@@H](CN)O)O)O)O[H])N', 'C([C@@H]([C@@H]([C@@H]([C@@H](CN)O)O)O)O[H])N', 'C([C@H]([C@@H]([C@H]([C@H](CN)O)O)O)O[H])N', 'C([C@H]([C@@H]([C@H]([C@@H](CN)O)O)O)O[H])N', 'C([C@@H]([C@H]([C@H]([C@@H](CN)O)O)O)O[H])N', 'C([C@@H]([C@@H]([C@@H]([C@H](CN)O)O)O[H])O)N', 'C([C@H]([C@H]([C@@H]([C@@H](CN)O)O)O)O)N([H])[H]', 'C([C@@H]([C@@H]([C@H]([C@@H](CN)O)O)O)O)N([H])[H]', 'C([C@@H]([C@H]([C@@H]([C@H](CN)O)O)O)O[H])N', 'C([C@H]([C@@H]([C@@H]([C@@H](CN)O)O)O)O)N([H])[H]', 'C([C@@H]([C@H]([C@H]([C@H](CN)O)O)O)O)N([H])[H]', 'C([C@H]([C@@H]([C@@H]([C@H](CN)O)O)O)O[H])N', 'C([C@H]([C@@H]([C@H]([C@H](CN)O)O)O)O)N([H])[H]', 'C([C@@H]([C@@H]([C@@H]([C@@H](CN)O)O)O)O)N([H])[H]', 'C([C@H]([C@@H]([C@@H]([C@@H](CN)O)O)O)O[H])N', 'C([C@@H]([C@@H]([C@H]([C@H](CN)O)O)O)O[H])N', 'C([C@H]([C@H]([C@H]([C@@H](CN)O)O)O)O)N([H])[H]', 'C([C@@H]([C@@H]([C@H]([C@@H](CN)O)O)O)O[H])N', 'C([C@H]([C@H]([C@@H]([C@H](CN)O)O)O)O)N([H])[H]', 'C([C@@H]([C@@H]([C@H]([C@H](CN)O)O)O[H])O)N', 'C([C@@H]([C@H]([C@@H]([C@H](CN)O)O)O)O)N([H])[H]', 'C([C@H]([C@H]([C@@H]([C@H](CN)O)O)O)O[H])N', 'C([C@H]([C@@H]([C@@H]([C@H](CN)O)O)O)O)N([H])[H]', 'C([C@@H]([C@@H]([C@@H]([C@H](CN)O)O)O)O[H])N', 'C([C@H]([C@H]([C@H]([C@@H](CN)O)O)O[H])O)N', 'C([C@@H]([C@H]([C@H]([C@@H](CN)O)O)O[H])O)N', 'C([C@@H]([C@H]([C@@H]([C@H](CN)O)O)O[H])O)N', 'C([C@H]([C@@H]([C@H]([C@@H](CN)O)O)O)O)N([H])[H]', 'C([C@@H]([C@H]([C@H]([C@H](CN)O)O)O)O[H])N', 'C([C@H]([C@H]([C@H]([C@H](CN)O)O)O)O[H])N', 'C([C@H]([C@H]([C@H]([C@H](CN)O)O)O[H])O)N', 'C([C@H]([C@H]([C@H]([C@H](CN)O)O)O)O)N([H])[H]', 'C([C@H]([C@H]([C@@H]([C@@H](CN)O)O)O)O[H])N', 'C([C@@H]([C@H]([C@H]([C@H](CN)O)O)O[H])O)N', 'C([C@H]([C@@H]([C@H]([C@@H](CN)O)O)O[H])O)N', 'C([C@H]([C@H]([C@@H]([C@H](CN)O)O)O[H])O)N', 'C([C@@H]([C@@H]([C@@H]([C@H](CN)O)O)O)O)N([H])[H]', 'C([C@@H]([C@@H]([C@@H]([C@@H](CN)O)O)O[H])O)N', 'C([C@H]([C@@H]([C@H]([C@H](CN)O)O)O[H])O)N', 'C([C@@H]([C@H]([C@H]([C@@H](CN)O)O)O)O)N([H])[H]', 'C([C@@H]([C@H]([C@@H]([C@@H](CN)O)O)O[H])O)N'}	70.00325620131322
4109	G4	SAFSJTHXJQHMJJ	C(C(C(C(C(CO)O)N)N)O)O	{'C([C@H]([C@@H]([C@H]([C@@H](CO)O)N)N)O[H])O', 'C([C@@H]([C@@H]([C@@H]([C@H](CO)O)N)N([H])[H])O)O', 'C([C@@H]([C@@H]([C@@H]([C@@H](CO)O)N)N)O[H])O', 'C([C@H]([C@H]([C@@H]([C@@H](CO)O)N)N([H])[H])O)O', 'C([C@@H]([C@H]([C@@H]([C@@H](CO)O)N)N)O[H])O', 'C([C@H]([C@@H]([C@@H]([C@@H](CO)O)N)N)O[H])O', 'C([C@@H]([C@H]([C@H]([C@H](CO)O)N)N([H])[H])O)O', 'C([C@H]([C@@H]([C@H]([C@H](CO)O)N)N([H])[H])O)O', 'C([C@@H]([C@H]([C@H]([C@@H](CO)O)N)N([H])[H])O)O', 'C([C@@H]([C@H]([C@H]([C@H](CO)O)N)N)O[H])O', 'C([C@@H]([C@@H]([C@@H]([C@H](CO)O)N)N)O[H])O', 'C([C@@H]([C@@H]([C@H]([C@H](CO)O)N)N([H])[H])O)O', 'C([C@H]([C@H]([C@H]([C@H](CO)O)N)N([H])[H])O)O', 'C([C@H]([C@@H]([C@H]([C@@H](CO)O)N)N)O)O[H]', 'C([C@H]([C@H]([C@H]([C@H](CO)O)N)N)O[H])O', 'C([C@H]([C@H]([C@@H]([C@H](CO)O)N)N([H])[H])O)O', 'C([C@@H]([C@@H]([C@@H]([C@H](CO)O)N)N)O)O[H]', 'C([C@H]([C@H]([C@H]([C@@H](CO)O)N)N([H])[H])O)O', 'C([C@@H]([C@H]([C@H]([C@H](CO)O)N)N)O)O[H]', 'C([C@H]([C@@H]([C@H]([C@H](CO)O)N)N)O)O[H]', 'C([C@@H]([C@@H]([C@@H]([C@@H](CO)O)N)N([H])[H])O)O', 'C([C@@H]([C@H]([C@@H]([C@H](CO)O)N)N)O[H])O', 'C([C@H]([C@H]([C@H]([C@@H](CO)O)N)N)O[H])O', 'C([C@H]([C@H]([C@H]([C@H](CO)O)N)N)O)O[H]', 'C([C@H]([C@@H]([C@@H]([C@H](CO)O)N)N([H])[H])O)O', 'C([C@H]([C@H]([C@@H]([C@H](CO)O)N)N)O[H])O', 'C([C@H]([C@@H]([C@H]([C@H](CO)O)N)N)O[H])O', 'C([C@H]([C@@H]([C@H]([C@@H](CO)O)N)N([H])[H])O)O', 'C([C@H]([C@@H]([C@@H]([C@@H](CO)O)N)N)O)O[H]', 'C([C@@H]([C@@H]([C@H]([C@@H](CO)O)N)N([H])[H])O)O', 'C([C@H]([C@@H]([C@@H]([C@H](CO)O)N)N)O[H])O', 'C([C@@H]([C@H]([C@H]([C@@H](CO)O)N)N)O[H])O', 'C([C@H]([C@@H]([C@@H]([C@@H](CO)O)N)N([H])[H])O)O', 'C([C@H]([C@H]([C@@H]([C@@H](CO)O)N)N)O)O[H]', 'C([C@@H]([C@@H]([C@H]([C@H](CO)O)N)N)O[H])O', 'C([C@H]([C@H]([C@@H]([C@@H](CO)O)N)N)O[H])O', 'C([C@@H]([C@@H]([C@@H]([C@@H](CO)O)N)N)O)O[H]', 'C([C@@H]([C@H]([C@@H]([C@@H](CO)O)N)N([H])[H])O)O', 'C([C@@H]([C@H]([C@@H]([C@H](CO)O)N)N([H])[H])O)O', 'C([C@@H]([C@H]([C@H]([C@@H](CO)O)N)N)O)O[H]', 'C([C@H]([C@H]([C@H]([C@@H](CO)O)N)N)O)O[H]', 'C([C@@H]([C@@H]([C@H]([C@@H](CO)O)N)N)O)O[H]', 'C([C@@H]([C@H]([C@@H]([C@@H](CO)O)N)N)O)O[H]', 'C([C@@H]([C@@H]([C@H]([C@H](CO)O)N)N)O)O[H]', 'C([C@H]([C@@H]([C@@H]([C@H](CO)O)N)N)O)O[H]', 'C([C@@H]([C@@H]([C@H]([C@@H](CO)O)N)N)O[H])O', 'C([C@@H]([C@H]([C@@H]([C@H](CO)O)N)N)O)O[H]', 'C([C@H]([C@H]([C@@H]([C@H](CO)O)N)N)O)O[H]'}	70.00325620131322
4110	G4	JUYBWWSCUKGCNI	C(C(C)(C(CN)O)O)=O	{'C(=O)[C@](C)([C@@H](CN)O[H])O', 'C(=O)[C@](C)([C@@H](CN([H])[H])O)O', 'C(=O)[C@](C)([C@H](CN)O)O[H]', 'C(=O)[C@](C)([C@H](CN)O[H])O', 'C(=O)[C@@](C)([C@@H](CN)O)O[H]', 'C(=O)[C@@](C)([C@@H](CN([H])[H])O)O', 'C(=O)[C@](C)([C@@H](CN)O)O[H]', 'C(=O)[C@@](C)([C@H](CN)O)O[H]', 'C(=O)[C@@](C)([C@H](CN([H])[H])O)O', 'C(=O)[C@@](C)([C@H](CN)O[H])O', 'C(=O)[C@](C)([C@H](CN([H])[H])O)O', 'C(=O)[C@@](C)([C@@H](CN)O[H])O'}	104.0032562013132
4111	G4	UIPQLUHUCHNXEG	C(C(CC(C(CN)O)O)O)=O	{'C(=O)[C@H](C[C@H]([C@@H](CN)O)O[H])O', 'C(=O)[C@@H](C[C@@H]([C@H](CN([H])[H])O)O)O', 'C(=O)[C@@H](C[C@@H]([C@H](CN)O[H])O)O', 'C(=O)[C@H](C[C@@H]([C@H](CN)O)O[H])O', 'C(=O)[C@@H](C[C@@H]([C@H](CN)O)O)O[H]', 'C(=O)[C@H](C[C@H]([C@H](CN)O)O)O[H]', 'C(=O)[C@H](C[C@@H]([C@@H](CN)O[H])O)O', 'C(=O)[C@H](C[C@H]([C@H](CN)O[H])O)O', 'C(=O)[C@@H](C[C@H]([C@@H](CN)O)O[H])O', 'C(=O)[C@H](C[C@H]([C@H](CN)O)O[H])O', 'C(=O)[C@@H](C[C@H]([C@H](CN)O[H])O)O', 'C(=O)[C@H](C[C@H]([C@H](CN([H])[H])O)O)O', 'C(=O)[C@@H](C[C@@H]([C@@H](CN)O[H])O)O', 'C(=O)[C@H](C[C@@H]([C@H](CN)O[H])O)O', 'C(=O)[C@H](C[C@@H]([C@@H](CN)O)O)O[H]', 'C(=O)[C@@H](C[C@H]([C@@H](CN)O)O)O[H]', 'C(=O)[C@H](C[C@H]([C@@H](CN)O)O)O[H]', 'C(=O)[C@@H](C[C@@H]([C@@H](CN)O)O[H])O', 'C(=O)[C@H](C[C@@H]([C@H](CN)O)O)O[H]', 'C(=O)[C@H](C[C@H]([C@@H](CN)O[H])O)O', 'C(=O)[C@@H](C[C@H]([C@H](CN([H])[H])O)O)O', 'C(=O)[C@@H](C[C@H]([C@@H](CN([H])[H])O)O)O', 'C(=O)[C@@H](C[C@@H]([C@@H](CN([H])[H])O)O)O', 'C(=O)[C@H](C[C@@H]([C@H](CN([H])[H])O)O)O', 'C(=O)[C@H](C[C@@H]([C@@H](CN)O)O[H])O', 'C(=O)[C@@H](C[C@@H]([C@@H](CN)O)O)O[H]', 'C(=O)[C@H](C[C@H]([C@@H](CN([H])[H])O)O)O', 'C(=O)[C@@H](C[C@H]([C@H](CN)O)O)O[H]', 'C(=O)[C@@H](C[C@H]([C@H](CN)O)O[H])O', 'C(=O)[C@@H](C[C@H]([C@@H](CN)O[H])O)O', 'C(=O)[C@H](C[C@@H]([C@@H](CN([H])[H])O)O)O', 'C(=O)[C@@H](C[C@@H]([C@H](CN)O)O[H])O'}	124.1927312114094
4112	G4	QJSILBIOBIEOLU	C(C(C(CN)C(CO)O)O)=O	{'C(=O)[C@H]([C@H](CN([H])[H])[C@H](CO)O)O', 'C(=O)[C@@H]([C@H](CN)[C@H](CO)O)O[H]', 'C(=O)[C@H]([C@H](CN)[C@H](CO[H])O)O', 'C(=O)[C@@H]([C@H](CN([H])[H])[C@H](CO)O)O', 'C(=O)[C@H]([C@H](CN)[C@H](CO)O)O[H]', 'C(=O)[C@H]([C@@H](CN)[C@H](CO)O[H])O', 'C(=O)[C@@H]([C@H](CN)[C@@H](CO[H])O)O', 'C(=O)[C@@H]([C@H](CN)[C@H](CO)O[H])O', 'C(=O)[C@H]([C@@H](CN([H])[H])[C@H](CO)O)O', 'C(=O)[C@@H]([C@@H](CN)[C@@H](CO[H])O)O', 'C(=O)[C@H]([C@H](CN)[C@@H](CO[H])O)O', 'C(=O)[C@@H]([C@@H](CN)[C@H](CO)O)O[H]', 'C(=O)[C@@H]([C@@H](CN)[C@@H](CO)O[H])O', 'C(=O)[C@H]([C@H](CN)[C@@H](CO)O)O[H]', 'C(=O)[C@H]([C@@H](CN)[C@@H](CO)O[H])O', 'C(=O)[C@@H]([C@@H](CN)[C@@H](CO)O)O[H]', 'C(=O)[C@@H]([C@H](CN)[C@@H](CO)O)O[H]', 'C(=O)[C@H]([C@H](CN([H])[H])[C@@H](CO)O)O', 'C(=O)[C@H]([C@@H](CN)[C@@H](CO)O)O[H]', 'C(=O)[C@@H]([C@H](CN)[C@@H](CO)O[H])O', 'C(=O)[C@H]([C@@H](CN)[C@@H](CO[H])O)O', 'C(=O)[C@@H]([C@H](CN([H])[H])[C@@H](CO)O)O', 'C(=O)[C@@H]([C@@H](CN([H])[H])[C@H](CO)O)O', 'C(=O)[C@@H]([C@@H](CN)[C@H](CO[H])O)O', 'C(=O)[C@H]([C@H](CN)[C@@H](CO)O[H])O', 'C(=O)[C@@H]([C@@H](CN([H])[H])[C@@H](CO)O)O', 'C(=O)[C@H]([C@H](CN)[C@H](CO)O[H])O', 'C(=O)[C@@H]([C@H](CN)[C@H](CO[H])O)O', 'C(=O)[C@H]([C@@H](CN)[C@H](CO)O)O[H]', 'C(=O)[C@@H]([C@@H](CN)[C@H](CO)O[H])O', 'C(=O)[C@H]([C@@H](CN)[C@H](CO[H])O)O', 'C(=O)[C@H]([C@@H](CN([H])[H])[C@@H](CO)O)O'}	115.85288120852478
4113	G4	QTDOIXHPFKSXNU	C(C(C(CC(CO)O)N)O)=O	{'C(=O)[C@@H]([C@H](C[C@@H](CO)O)N)O[H]', 'C(=O)[C@H]([C@@H](C[C@H](CO)O)N)O[H]', 'C(=O)[C@@H]([C@H](C[C@H](CO)O)N)O[H]', 'C(=O)[C@H]([C@@H](C[C@H](CO)O[H])N)O', 'C(=O)[C@H]([C@H](C[C@@H](CO[H])O)N)O', 'C(=O)[C@@H]([C@@H](C[C@@H](CO)O)N)O[H]', 'C(=O)[C@@H]([C@@H](C[C@@H](CO[H])O)N)O', 'C(=O)[C@@H]([C@H](C[C@@H](CO)O)N([H])[H])O', 'C(=O)[C@H]([C@@H](C[C@@H](CO[H])O)N)O', 'C(=O)[C@H]([C@H](C[C@@H](CO)O)N)O[H]', 'C(=O)[C@@H]([C@@H](C[C@H](CO)O)N)O[H]', 'C(=O)[C@H]([C@H](C[C@H](CO)O[H])N)O', 'C(=O)[C@@H]([C@H](C[C@@H](CO)O[H])N)O', 'C(=O)[C@H]([C@H](C[C@H](CO[H])O)N)O', 'C(=O)[C@@H]([C@H](C[C@@H](CO[H])O)N)O', 'C(=O)[C@@H]([C@@H](C[C@@H](CO)O[H])N)O', 'C(=O)[C@H]([C@H](C[C@H](CO)O)N)O[H]', 'C(=O)[C@H]([C@@H](C[C@@H](CO)O[H])N)O', 'C(=O)[C@H]([C@@H](C[C@H](CO[H])O)N)O', 'C(=O)[C@H]([C@@H](C[C@H](CO)O)N([H])[H])O', 'C(=O)[C@@H]([C@H](C[C@H](CO[H])O)N)O', 'C(=O)[C@@H]([C@@H](C[C@@H](CO)O)N([H])[H])O', 'C(=O)[C@@H]([C@H](C[C@H](CO)O[H])N)O', 'C(=O)[C@@H]([C@H](C[C@H](CO)O)N([H])[H])O', 'C(=O)[C@H]([C@H](C[C@@H](CO)O[H])N)O', 'C(=O)[C@H]([C@H](C[C@@H](CO)O)N([H])[H])O', 'C(=O)[C@H]([C@@H](C[C@@H](CO)O)N([H])[H])O', 'C(=O)[C@H]([C@@H](C[C@@H](CO)O)N)O[H]', 'C(=O)[C@@H]([C@@H](C[C@H](CO)O)N([H])[H])O', 'C(=O)[C@H]([C@H](C[C@H](CO)O)N([H])[H])O', 'C(=O)[C@@H]([C@@H](C[C@H](CO[H])O)N)O', 'C(=O)[C@@H]([C@@H](C[C@H](CO)O[H])N)O'}	124.1927312114094
4114	G4	BSLCSFCXSUCFQN	CC(C(CN)O)O	{'C[C@@H]([C@H](CN)O)O[H]', 'C[C@H]([C@H](CN)O[H])O', 'C[C@H]([C@H](CN)O)O[H]', 'C[C@H]([C@@H](CN)O[H])O', 'C[C@@H]([C@H](CN)O[H])O', 'C[C@@H]([C@@H](CN([H])[H])O)O', 'C[C@H]([C@@H](CN)O)O[H]', 'C[C@@H]([C@H](CN([H])[H])O)O', 'C[C@@H]([C@@H](CN)O[H])O', 'C[C@H]([C@@H](CN([H])[H])O)O', 'C[C@@H]([C@@H](CN)O)O[H]', 'C[C@H]([C@H](CN([H])[H])O)O'}	72.00325620131322
4115	G4	ZCZJKVCIYONNJR	C1C(C(CN1)O)N	{'C1[C@@H]([C@H](CN1)N)O[H]', 'C1[C@H]([C@@H](CN1)N)O[H]', 'C1[C@H]([C@H](CN1)O)N([H])[H]', 'C1[C@@H]([C@@H](CN1)O)N([H])[H]', 'C1[C@@H]([C@@H](CN1)N)O[H]', 'C1[C@H]([C@@H](CN1)O)N([H])[H]', 'C1[C@@H]([C@H](CN1)O)N([H])[H]', 'C1[C@H]([C@H](CN1)N)O[H]'}	90.12104357942036
4116	G4	LDSFEBOLCOOOOW	C(C(CO)NC(CN)CN)=O	{'C(=O)[C@@H](CO)N[C@H](CN([H])[H])CN', 'C(=O)[C@H](CO)N[C@H](CN([H])[H])CN', 'C(=O)[C@@H](CO)N[C@@H](CN([H])[H])CN', 'C(=O)[C@H](CO)N[C@@H](CN([H])[H])CN'}	97.29096858086267
4117	G4	XKLSTNRSCROWJS	C(C(CO)NCC(CN)N)=O	{'C(=O)[C@@H](CO)NC[C@H](CN([H])[H])N', 'C(=O)[C@@H](CO)NC[C@@H](CN)N([H])[H]', 'C(=O)[C@H](CO)NC[C@@H](CN([H])[H])N', 'C(=O)[C@H](CO)NC[C@H](CN([H])[H])N', 'C(=O)[C@@H](CO)NC[C@H](CN)N([H])[H]', 'C(=O)[C@@H](CO)NC[C@@H](CN([H])[H])N', 'C(=O)[C@H](CO)NC[C@H](CN)N([H])[H]', 'C(=O)[C@H](CO)NC[C@@H](CN)N([H])[H]'}	121.1047497720797
