Generation	INCHIKEY	NetworkSmiles	AnalogueSmiles
3	WITVYMTUWTVRND	C(C(C(CN)O)O)(O)=O	{'C(=O)([C@@H]([C@H](CN)O)O[H])O', 'C(=O)([C@H]([C@H](CN)O)O)O[H]', 'C(=O)([C@H]([C@@H](CN)O[H])O)O', 'C(=O)([C@@H]([C@@H](CN)O)O[H])O', 'C(=O)([C@@H]([C@@H](CN)O[H])O)O', 'C(=O)([C@@H]([C@H](CN)O)O)O[H]', 'C(=O)([C@H]([C@@H](CN([H])[H])O)O)O', 'C(=O)([C@@H]([C@H](CN)O[H])O)O', 'C(=O)([C@H]([C@H](CN)O[H])O)O', 'C(=O)([C@H]([C@H](CN([H])[H])O)O)O', 'C(=O)([C@@H]([C@@H](CN([H])[H])O)O)O', 'C(=O)([C@@H]([C@@H](CN)O)O)O[H]', 'C(=O)([C@@H]([C@H](CN([H])[H])O)O)O', 'C(=O)([C@H]([C@@H](CN)O)O[H])O', 'C(=O)([C@H]([C@@H](CN)O)O)O[H]', 'C(=O)([C@H]([C@H](CN)O)O[H])O'}
3	KJJPLEZQSCZCKE	C(C(CO)N)O	{'C(C(CO)N([H])[H])O', 'C([C@H](CO)N)O[H]', 'C([C@@H](CO)N)O[H]'}
3	LDCXMWOWMBOMSM	CC(C(CO)O)N	{'C[C@@H]([C@@H](CO)O)N([H])[H]', 'C[C@H]([C@H](CO)O)N([H])[H]', 'C[C@@H]([C@H](CO)O)N([H])[H]', 'C[C@H]([C@@H](CO)O)N([H])[H]'}
3	PDKUOZLMWUSVPX	C(C(CC(CO)N)O)=O	{'C(=O)[C@@H](C[C@@H](CO[H])N)O', 'C(=O)[C@H](C[C@H](CO)N)O[H]', 'C(=O)[C@@H](C[C@H](CO)N)O[H]', 'C(=O)[C@@H](C[C@@H](CO)N([H])[H])O', 'C(=O)[C@@H](C[C@H](CO)N([H])[H])O', 'C(=O)[C@H](C[C@@H](CO)N)O[H]', 'C(=O)[C@H](C[C@H](CO)N([H])[H])O', 'C(=O)[C@H](C[C@H](CO[H])N)O', 'C(=O)[C@H](C[C@@H](CO[H])N)O', 'C(=O)[C@@H](C[C@@H](CO)N)O[H]', 'C(=O)[C@@H](C[C@H](CO[H])N)O', 'C(=O)[C@H](C[C@@H](CO)N([H])[H])O'}
3	PYBVXNWDSBYQSA	C(C(CCO)N)O	{'C(CO[H])[C@@H](CO)N', 'C(CO)[C@H](CO[H])N', 'C(CO[H])[C@H](CO)N', 'C(CO)[C@@H](CO[H])N', 'C(CO)[C@H](CO)N([H])[H]', 'C(CO)[C@@H](CO)N([H])[H]'}
3	PBYULFCMHGABSZ	C(C(C(C(C)N)O)O)=O	{'C(=O)[C@@H]([C@@H]([C@@H](C)N([H])[H])O)O', 'C(=O)[C@H]([C@H]([C@@H](C)N([H])[H])O)O', 'C(=O)[C@@H]([C@H]([C@@H](C)N([H])[H])O)O', 'C(=O)[C@@H]([C@@H]([C@H](C)N([H])[H])O)O', 'C(=O)[C@@H]([C@H]([C@H](C)N([H])[H])O)O', 'C(=O)[C@H]([C@H]([C@H](C)N([H])[H])O)O', 'C(=O)[C@H]([C@@H]([C@H](C)N([H])[H])O)O', 'C(=O)[C@H]([C@@H]([C@@H](C)N([H])[H])O)O'}
3	PMLGQXIKBPFHJZ	C(C(C(CO)O)N)O	{'C([C@@H]([C@@H](CO)O)N)O[H]', 'C([C@H]([C@H](CO)N)O[H])O', 'C([C@@H]([C@H](CO)O)N)O[H]', 'C([C@H]([C@H](CO)N)O)O[H]', 'C([C@@H]([C@@H](CO)N)O)O[H]', 'C([C@@H]([C@H](CO)O)N([H])[H])O', 'C([C@H]([C@H](CO)O)N)O[H]', 'C([C@H]([C@H](CO)O)N([H])[H])O', 'C([C@@H]([C@@H](CO)O)N([H])[H])O', 'C([C@@H]([C@H](CO)N)O[H])O', 'C([C@H]([C@@H](CO)O)N([H])[H])O', 'C([C@@H]([C@@H](CO)N)O[H])O', 'C([C@H]([C@@H](CO)O)N)O[H]', 'C([C@@H]([C@H](CO)N)O)O[H]', 'C([C@H]([C@@H](CO)N)O)O[H]', 'C([C@H]([C@@H](CO)N)O[H])O'}
3	WCLOIEVAMMWGKD	C(CC(C(C(CO)O)N)O)=O	{'C(=O)C[C@@H]([C@H]([C@@H](CO)O)N)O[H]', 'C(=O)C[C@@H]([C@H]([C@H](CO[H])O)N)O', 'C(=O)C[C@H]([C@@H]([C@@H](CO)O)N)O[H]', 'C(=O)C[C@H]([C@H]([C@@H](CO)O[H])N)O', 'C(=O)C[C@H]([C@@H]([C@@H](CO)O)N([H])[H])O', 'C(=O)C[C@@H]([C@H]([C@@H](CO)O)N([H])[H])O', 'C(=O)C[C@@H]([C@H]([C@H](CO)O)N([H])[H])O', 'C(=O)C[C@H]([C@@H]([C@H](CO[H])O)N)O', 'C(=O)C[C@H]([C@H]([C@@H](CO[H])O)N)O', 'C(=O)C[C@H]([C@@H]([C@@H](CO[H])O)N)O', 'C(=O)C[C@H]([C@@H]([C@H](CO)O)N([H])[H])O', 'C(=O)C[C@@H]([C@H]([C@@H](CO[H])O)N)O', 'C(=O)C[C@H]([C@H]([C@H](CO)O[H])N)O', 'C(=O)C[C@H]([C@H]([C@H](CO)O)N([H])[H])O', 'C(=O)C[C@@H]([C@H]([C@@H](CO)O[H])N)O', 'C(=O)C[C@@H]([C@@H]([C@@H](CO)O[H])N)O', 'C(=O)C[C@H]([C@@H]([C@H](CO)O)N)O[H]', 'C(=O)C[C@H]([C@H]([C@H](CO[H])O)N)O', 'C(=O)C[C@@H]([C@@H]([C@H](CO)O)N([H])[H])O', 'C(=O)C[C@H]([C@@H]([C@@H](CO)O[H])N)O', 'C(=O)C[C@@H]([C@H]([C@H](CO)O[H])N)O', 'C(=O)C[C@@H]([C@@H]([C@H](CO)O)N)O[H]', 'C(=O)C[C@@H]([C@H]([C@H](CO)O)N)O[H]', 'C(=O)C[C@H]([C@H]([C@@H](CO)O)N)O[H]', 'C(=O)C[C@@H]([C@@H]([C@@H](CO)O)N)O[H]', 'C(=O)C[C@@H]([C@@H]([C@@H](CO)O)N([H])[H])O', 'C(=O)C[C@H]([C@H]([C@@H](CO)O)N([H])[H])O', 'C(=O)C[C@H]([C@@H]([C@H](CO)O[H])N)O', 'C(=O)C[C@@H]([C@@H]([C@H](CO[H])O)N)O', 'C(=O)C[C@@H]([C@@H]([C@H](CO)O[H])N)O', 'C(=O)C[C@H]([C@H]([C@H](CO)O)N)O[H]', 'C(=O)C[C@@H]([C@@H]([C@@H](CO[H])O)N)O'}
3	HDUBCOFEGRBLNY	C(C(CC(C(CO)N)O)O)=O	{'C(=O)[C@@H](C[C@H]([C@H](CO)N)O[H])O', 'C(=O)[C@H](C[C@H]([C@@H](CO)N([H])[H])O)O', 'C(=O)[C@@H](C[C@@H]([C@H](CO)N([H])[H])O)O', 'C(=O)[C@H](C[C@H]([C@@H](CO[H])N)O)O', 'C(=O)[C@@H](C[C@H]([C@@H](CO)N)O)O[H]', 'C(=O)[C@H](C[C@@H]([C@@H](CO)N)O[H])O', 'C(=O)[C@H](C[C@@H]([C@@H](CO)N)O)O[H]', 'C(=O)[C@@H](C[C@@H]([C@H](CO)N)O[H])O', 'C(=O)[C@@H](C[C@@H]([C@@H](CO)N)O[H])O', 'C(=O)[C@H](C[C@@H]([C@H](CO)N)O)O[H]', 'C(=O)[C@H](C[C@H]([C@H](CO)N)O)O[H]', 'C(=O)[C@@H](C[C@@H]([C@H](CO[H])N)O)O', 'C(=O)[C@@H](C[C@H]([C@@H](CO[H])N)O)O', 'C(=O)[C@H](C[C@H]([C@H](CO[H])N)O)O', 'C(=O)[C@@H](C[C@H]([C@@H](CO)N([H])[H])O)O', 'C(=O)[C@@H](C[C@H]([C@@H](CO)N)O[H])O', 'C(=O)[C@@H](C[C@@H]([C@H](CO)N)O)O[H]', 'C(=O)[C@@H](C[C@@H]([C@@H](CO[H])N)O)O', 'C(=O)[C@@H](C[C@H]([C@H](CO[H])N)O)O', 'C(=O)[C@H](C[C@@H]([C@H](CO)N([H])[H])O)O', 'C(=O)[C@@H](C[C@H]([C@H](CO)N)O)O[H]', 'C(=O)[C@@H](C[C@@H]([C@@H](CO)N([H])[H])O)O', 'C(=O)[C@H](C[C@@H]([C@H](CO[H])N)O)O', 'C(=O)[C@H](C[C@H]([C@H](CO)N([H])[H])O)O', 'C(=O)[C@H](C[C@H]([C@@H](CO)N)O)O[H]', 'C(=O)[C@H](C[C@@H]([C@H](CO)N)O[H])O', 'C(=O)[C@H](C[C@H]([C@@H](CO)N)O[H])O', 'C(=O)[C@H](C[C@H]([C@H](CO)N)O[H])O', 'C(=O)[C@@H](C[C@@H]([C@@H](CO)N)O)O[H]', 'C(=O)[C@H](C[C@@H]([C@@H](CO[H])N)O)O', 'C(=O)[C@H](C[C@@H]([C@@H](CO)N([H])[H])O)O', 'C(=O)[C@@H](C[C@H]([C@H](CO)N([H])[H])O)O'}
3	GYUUFXXXTHHRRI	C(C(C(CC(CN)O)O)O)=O	{'C(=O)[C@H]([C@H](C[C@@H](CN)O)O[H])O', 'C(=O)[C@@H]([C@H](C[C@H](CN)O)O[H])O', 'C(=O)[C@H]([C@H](C[C@@H](CN)O[H])O)O', 'C(=O)[C@H]([C@@H](C[C@H](CN)O)O[H])O', 'C(=O)[C@H]([C@@H](C[C@@H](CN)O)O)O[H]', 'C(=O)[C@@H]([C@@H](C[C@@H](CN)O)O[H])O', 'C(=O)[C@H]([C@@H](C[C@H](CN)O[H])O)O', 'C(=O)[C@@H]([C@@H](C[C@@H](CN)O[H])O)O', 'C(=O)[C@H]([C@@H](C[C@H](CN([H])[H])O)O)O', 'C(=O)[C@H]([C@H](C[C@H](CN([H])[H])O)O)O', 'C(=O)[C@@H]([C@H](C[C@@H](CN)O)O[H])O', 'C(=O)[C@@H]([C@@H](C[C@@H](CN([H])[H])O)O)O', 'C(=O)[C@@H]([C@H](C[C@@H](CN([H])[H])O)O)O', 'C(=O)[C@@H]([C@@H](C[C@H](CN)O)O[H])O', 'C(=O)[C@H]([C@@H](C[C@@H](CN)O[H])O)O', 'C(=O)[C@H]([C@@H](C[C@@H](CN([H])[H])O)O)O', 'C(=O)[C@H]([C@H](C[C@H](CN)O)O)O[H]', 'C(=O)[C@H]([C@H](C[C@@H](CN)O)O)O[H]', 'C(=O)[C@H]([C@H](C[C@@H](CN([H])[H])O)O)O', 'C(=O)[C@@H]([C@H](C[C@H](CN([H])[H])O)O)O', 'C(=O)[C@@H]([C@@H](C[C@H](CN([H])[H])O)O)O', 'C(=O)[C@H]([C@H](C[C@H](CN)O[H])O)O', 'C(=O)[C@@H]([C@H](C[C@H](CN)O)O)O[H]', 'C(=O)[C@H]([C@H](C[C@H](CN)O)O[H])O', 'C(=O)[C@H]([C@@H](C[C@@H](CN)O)O[H])O', 'C(=O)[C@@H]([C@H](C[C@@H](CN)O[H])O)O', 'C(=O)[C@@H]([C@H](C[C@H](CN)O[H])O)O', 'C(=O)[C@H]([C@@H](C[C@H](CN)O)O)O[H]', 'C(=O)[C@@H]([C@H](C[C@@H](CN)O)O)O[H]', 'C(=O)[C@@H]([C@@H](C[C@@H](CN)O)O)O[H]', 'C(=O)[C@@H]([C@@H](C[C@H](CN)O[H])O)O', 'C(=O)[C@@H]([C@@H](C[C@H](CN)O)O)O[H]'}
3	UEHGPSGGFKLPTD	C(C(C(C(C(C)O)N)O)O)=O	{'C(=O)[C@H]([C@H]([C@H]([C@H](C)O[H])N)O)O', 'C(=O)[C@@H]([C@H]([C@H]([C@H](C)O)N)O)O[H]', 'C(=O)[C@@H]([C@H]([C@H]([C@@H](C)O)N([H])[H])O)O', 'C(=O)[C@H]([C@H]([C@@H]([C@@H](C)O)N)O)O[H]', 'C(=O)[C@H]([C@@H]([C@H]([C@@H](C)O[H])N)O)O', 'C(=O)[C@H]([C@@H]([C@H]([C@H](C)O)N)O)O[H]', 'C(=O)[C@@H]([C@H]([C@@H]([C@@H](C)O)N([H])[H])O)O', 'C(=O)[C@@H]([C@@H]([C@@H]([C@@H](C)O)N)O[H])O', 'C(=O)[C@@H]([C@H]([C@H]([C@H](C)O[H])N)O)O', 'C(=O)[C@H]([C@H]([C@@H]([C@H](C)O)N([H])[H])O)O', 'C(=O)[C@@H]([C@@H]([C@H]([C@@H](C)O)N([H])[H])O)O', 'C(=O)[C@@H]([C@@H]([C@H]([C@@H](C)O)N)O)O[H]', 'C(=O)[C@@H]([C@@H]([C@H]([C@@H](C)O[H])N)O)O', 'C(=O)[C@H]([C@H]([C@@H]([C@H](C)O[H])N)O)O', 'C(=O)[C@H]([C@H]([C@@H]([C@H](C)O)N)O)O[H]', 'C(=O)[C@@H]([C@H]([C@H]([C@H](C)O)N)O[H])O', 'C(=O)[C@H]([C@H]([C@H]([C@@H](C)O)N([H])[H])O)O', 'C(=O)[C@H]([C@@H]([C@@H]([C@H](C)O)N)O)O[H]', 'C(=O)[C@@H]([C@H]([C@H]([C@H](C)O)N([H])[H])O)O', 'C(=O)[C@H]([C@@H]([C@H]([C@H](C)O)N)O[H])O', 'C(=O)[C@H]([C@@H]([C@H]([C@@H](C)O)N)O)O[H]', 'C(=O)[C@@H]([C@H]([C@@H]([C@H](C)O)N)O[H])O', 'C(=O)[C@H]([C@@H]([C@@H]([C@@H](C)O)N)O)O[H]', 'C(=O)[C@H]([C@H]([C@@H]([C@@H](C)O)N([H])[H])O)O', 'C(=O)[C@@H]([C@@H]([C@H]([C@H](C)O[H])N)O)O', 'C(=O)[C@@H]([C@H]([C@@H]([C@@H](C)O[H])N)O)O', 'C(=O)[C@H]([C@@H]([C@@H]([C@H](C)O[H])N)O)O', 'C(=O)[C@H]([C@@H]([C@H]([C@@H](C)O)N([H])[H])O)O', 'C(=O)[C@@H]([C@H]([C@@H]([C@H](C)O)N([H])[H])O)O', 'C(=O)[C@@H]([C@@H]([C@@H]([C@H](C)O[H])N)O)O', 'C(=O)[C@@H]([C@@H]([C@@H]([C@@H](C)O)N)O)O[H]', 'C(=O)[C@H]([C@H]([C@H]([C@@H](C)O)N)O)O[H]', 'C(=O)[C@H]([C@H]([C@@H]([C@H](C)O)N)O[H])O', 'C(=O)[C@@H]([C@H]([C@@H]([C@@H](C)O)N)O)O[H]', 'C(=O)[C@@H]([C@H]([C@H]([C@@H](C)O)N)O[H])O', 'C(=O)[C@@H]([C@H]([C@@H]([C@@H](C)O)N)O[H])O', 'C(=O)[C@@H]([C@@H]([C@@H]([C@H](C)O)N)O)O[H]', 'C(=O)[C@H]([C@@H]([C@@H]([C@@H](C)O)N)O[H])O', 'C(=O)[C@@H]([C@@H]([C@H]([C@H](C)O)N([H])[H])O)O', 'C(=O)[C@@H]([C@@H]([C@H]([C@H](C)O)N)O[H])O', 'C(=O)[C@H]([C@@H]([C@@H]([C@@H](C)O)N([H])[H])O)O', 'C(=O)[C@@H]([C@@H]([C@@H]([C@H](C)O)N)O[H])O', 'C(=O)[C@H]([C@@H]([C@@H]([C@H](C)O)N)O[H])O', 'C(=O)[C@@H]([C@H]([C@H]([C@@H](C)O)N)O)O[H]', 'C(=O)[C@@H]([C@@H]([C@@H]([C@@H](C)O)N([H])[H])O)O', 'C(=O)[C@@H]([C@@H]([C@@H]([C@@H](C)O[H])N)O)O', 'C(=O)[C@@H]([C@@H]([C@H]([C@@H](C)O)N)O[H])O', 'C(=O)[C@H]([C@H]([C@@H]([C@@H](C)O)N)O[H])O', 'C(=O)[C@@H]([C@H]([C@@H]([C@H](C)O)N)O)O[H]', 'C(=O)[C@H]([C@@H]([C@@H]([C@H](C)O)N([H])[H])O)O', 'C(=O)[C@H]([C@H]([C@H]([C@@H](C)O)N)O[H])O', 'C(=O)[C@H]([C@H]([C@@H]([C@@H](C)O[H])N)O)O', 'C(=O)[C@H]([C@H]([C@H]([C@@H](C)O[H])N)O)O', 'C(=O)[C@H]([C@H]([C@H]([C@H](C)O)N)O)O[H]', 'C(=O)[C@H]([C@H]([C@H]([C@H](C)O)N([H])[H])O)O', 'C(=O)[C@H]([C@@H]([C@@H]([C@@H](C)O[H])N)O)O', 'C(=O)[C@@H]([C@H]([C@H]([C@@H](C)O[H])N)O)O', 'C(=O)[C@H]([C@H]([C@H]([C@H](C)O)N)O[H])O', 'C(=O)[C@H]([C@@H]([C@H]([C@H](C)O[H])N)O)O', 'C(=O)[C@H]([C@@H]([C@H]([C@@H](C)O)N)O[H])O', 'C(=O)[C@@H]([C@@H]([C@H]([C@H](C)O)N)O)O[H]', 'C(=O)[C@@H]([C@H]([C@@H]([C@H](C)O[H])N)O)O', 'C(=O)[C@@H]([C@@H]([C@@H]([C@H](C)O)N([H])[H])O)O', 'C(=O)[C@H]([C@@H]([C@H]([C@H](C)O)N([H])[H])O)O'}
3	AMKPAZCJNQAORG	CNCC(C(CO)O)N	{'CNC[C@@H]([C@H](CO)O[H])N', 'CNC[C@H]([C@H](CO[H])O)N', 'CNC[C@H]([C@H](CO)O[H])N', 'CNC[C@H]([C@@H](CO)O)N([H])[H]', 'CNC[C@H]([C@H](CO)O)N([H])[H]', 'CNC[C@H]([C@@H](CO[H])O)N', 'CNC[C@@H]([C@H](CO)O)N([H])[H]', 'CNC[C@@H]([C@@H](CO[H])O)N', 'CNC[C@@H]([C@@H](CO)O[H])N', 'CNC[C@H]([C@@H](CO)O[H])N', 'CNC[C@@H]([C@@H](CO)O)N([H])[H]', 'CNC[C@@H]([C@H](CO[H])O)N'}
3	PIINGYXNCHTJTF	C(CNCCN)(O)=O	{'C(=O)(CNCCN)O[H]', 'C(=O)(CNCCN([H])[H])O'}
3	AFLUDDKCDLHUJI	C(CNCC(C(CO)O)N)(O)=O	{'C(=O)(CNC[C@H]([C@@H](CO)O)N)O[H]', 'C(=O)(CNC[C@@H]([C@H](CO[H])O)N)O', 'C(=O)(CNC[C@H]([C@H](CO[H])O)N)O', 'C(=O)(CNC[C@@H]([C@H](CO)O)N)O[H]', 'C(=O)(CNC[C@H]([C@H](CO)O)N)O[H]', 'C(=O)(CNC[C@@H]([C@H](CO)O[H])N)O', 'C(=O)(CNC[C@@H]([C@H](CO)O)N([H])[H])O', 'C(=O)(CNC[C@H]([C@H](CO)O)N([H])[H])O', 'C(=O)(CNC[C@@H]([C@@H](CO[H])O)N)O', 'C(=O)(CNC[C@@H]([C@@H](CO)O)N)O[H]', 'C(=O)(CNC[C@H]([C@@H](CO[H])O)N)O', 'C(=O)(CNC[C@@H]([C@@H](CO)O[H])N)O', 'C(=O)(CNC[C@H]([C@@H](CO)O)N([H])[H])O', 'C(=O)(CNC[C@H]([C@H](CO)O[H])N)O', 'C(=O)(CNC[C@H]([C@@H](CO)O[H])N)O', 'C(=O)(CNC[C@@H]([C@@H](CO)O)N([H])[H])O'}
3	OUIRZNGIEOAUNA	C(C1(C(C(CC1N)O)O)O)O	{'C1[C@@H]([C@@]([C@H]([C@@H]1O)O)(CO)O[H])N', 'C1[C@H]([C@]([C@@H]([C@H]1O)O)(CO[H])O)N', 'C1[C@H]([C@]([C@H]([C@H]1O)O)(CO)O)N([H])[H]', 'C1[C@H]([C@]([C@H]([C@@H]1O)O)(CO)O[H])N', 'C1[C@@H]([C@]([C@H]([C@H]1O)O[H])(CO)O)N', 'C1[C@@H]([C@@H]([C@]([C@H]1N)(CO)O)O)O[H]', 'C1[C@H]([C@]([C@@H]([C@H]1O)O)(CO)O)N([H])[H]', 'C1[C@@H]([C@]([C@H]([C@@H]1O)O)(CO)O)N([H])[H]', 'C1[C@H]([C@H]([C@]([C@@H]1N)(CO)O)O)O[H]', 'C1[C@@H]([C@@]([C@@H]([C@H]1O)O)(CO)O[H])N', 'C1[C@@H]([C@@]([C@H]([C@@H]1O)O)(CO)O)N([H])[H]', 'C1[C@H]([C@@H]([C@@]([C@@H]1N)(CO)O)O)O[H]', 'C1[C@@H]([C@]([C@@H]([C@H]1O)O)(CO)O[H])N', 'C1[C@H]([C@@H]([C@]([C@H]1N)(CO)O)O)O[H]', 'C1[C@@H]([C@@H]([C@@]([C@@H]1N)(CO)O)O)O[H]', 'C1[C@H]([C@]([C@H]([C@H]1O)O)(CO)O[H])N', 'C1[C@@H]([C@@]([C@H]([C@@H]1O)O)(CO[H])O)N', 'C1[C@@H]([C@@]([C@@H]([C@@H]1O)O)(CO[H])O)N', 'C1[C@@H]([C@]([C@H]([C@@H]1O)O)(CO[H])O)N', 'C1[C@@H]([C@@]([C@@H]([C@@H]1O)O)(CO)O[H])N', 'C1[C@H]([C@]([C@@H]([C@H]1O)O[H])(CO)O)N', 'C1[C@@H]([C@]([C@H]([C@@H]1O)O)(CO)O[H])N', 'C1[C@@H]([C@@]([C@@H]([C@H]1O)O[H])(CO)O)N', 'C1[C@H]([C@@H]([C@@]([C@H]1N)(CO)O)O)O[H]', 'C1[C@H]([C@@]([C@@H]([C@H]1O)O)(CO)O)N([H])[H]', 'C1[C@H]([C@]([C@H]([C@@H]1O)O)(CO)O)N([H])[H]', 'C1[C@H]([C@@]([C@H]([C@@H]1O)O)(CO)O[H])N', 'C1[C@@H]([C@]([C@@H]([C@H]1O)O[H])(CO)O)N', 'C1[C@H]([C@]([C@H]([C@H]1O)O)(CO[H])O)N', 'C1[C@H]([C@@]([C@H]([C@@H]1O)O[H])(CO)O)N', 'C1[C@@H]([C@H]([C@]([C@H]1N)(CO)O)O)O[H]', 'C1[C@@H]([C@@]([C@H]([C@H]1O)O)(CO[H])O)N', 'C1[C@H]([C@@]([C@@H]([C@@H]1O)O[H])(CO)O)N', 'C1[C@@H]([C@@]([C@@H]([C@@H]1O)O)(CO)O)N([H])[H]', 'C1[C@H]([C@]([C@@H]([C@H]1O)O)(CO)O[H])N', 'C1[C@H]([C@@]([C@@H]([C@@H]1O)O)(CO)O[H])N', 'C1[C@H]([C@H]([C@@]([C@H]1N)(CO)O)O)O[H]', 'C1[C@@H]([C@]([C@@H]([C@@H]1O)O)(CO)O[H])N', 'C1[C@H]([C@@]([C@H]([C@@H]1O)O)(CO)O)N([H])[H]', 'C1[C@@H]([C@@]([C@@H]([C@@H]1O)O[H])(CO)O)N', 'C1[C@H]([C@@]([C@H]([C@@H]1O)O)(CO[H])O)N', 'C1[C@@H]([C@H]([C@@]([C@H]1N)(CO)O)O)O[H]', 'C1[C@H]([C@@]([C@@H]([C@H]1O)O)(CO)O[H])N', 'C1[C@H]([C@@]([C@@H]([C@H]1O)O[H])(CO)O)N', 'C1[C@@H]([C@]([C@@H]([C@H]1O)O)(CO[H])O)N', 'C1[C@H]([C@H]([C@]([C@H]1N)(CO)O)O)O[H]', 'C1[C@@H]([C@H]([C@]([C@@H]1N)(CO)O)O)O[H]', 'C1[C@@H]([C@]([C@H]([C@@H]1O)O[H])(CO)O)N', 'C1[C@H]([C@@]([C@@H]([C@H]1O)O)(CO[H])O)N', 'C1[C@H]([C@@]([C@H]([C@H]1O)O)(CO)O)N([H])[H]', 'C1[C@@H]([C@@]([C@@H]([C@H]1O)O)(CO[H])O)N', 'C1[C@@H]([C@@H]([C@@]([C@H]1N)(CO)O)O)O[H]', 'C1[C@@H]([C@@H]([C@]([C@@H]1N)(CO)O)O)O[H]', 'C1[C@H]([C@@]([C@H]([C@H]1O)O)(CO)O[H])N', 'C1[C@H]([C@]([C@H]([C@@H]1O)O[H])(CO)O)N', 'C1[C@@H]([C@]([C@H]([C@H]1O)O)(CO[H])O)N', 'C1[C@H]([C@@]([C@@H]([C@@H]1O)O)(CO[H])O)N', 'C1[C@H]([C@]([C@@H]([C@@H]1O)O)(CO[H])O)N', 'C1[C@H]([C@]([C@@H]([C@@H]1O)O[H])(CO)O)N', 'C1[C@@H]([C@]([C@@H]([C@@H]1O)O)(CO)O)N([H])[H]', 'C1[C@H]([C@]([C@H]([C@H]1O)O[H])(CO)O)N', 'C1[C@@H]([C@@]([C@H]([C@@H]1O)O[H])(CO)O)N', 'C1[C@@H]([C@]([C@@H]([C@@H]1O)O)(CO[H])O)N', 'C1[C@@H]([C@]([C@@H]([C@H]1O)O)(CO)O)N([H])[H]', 'C1[C@@H]([C@@]([C@H]([C@H]1O)O)(CO)O)N([H])[H]', 'C1[C@H]([C@H]([C@@]([C@@H]1N)(CO)O)O)O[H]', 'C1[C@H]([C@@H]([C@]([C@@H]1N)(CO)O)O)O[H]', 'C1[C@H]([C@]([C@@H]([C@@H]1O)O)(CO)O[H])N', 'C1[C@@H]([C@H]([C@@]([C@@H]1N)(CO)O)O)O[H]', 'C1[C@@H]([C@@]([C@H]([C@H]1O)O)(CO)O[H])N', 'C1[C@@H]([C@]([C@H]([C@H]1O)O)(CO)O)N([H])[H]', 'C1[C@H]([C@@]([C@H]([C@H]1O)O[H])(CO)O)N', 'C1[C@H]([C@]([C@@H]([C@@H]1O)O)(CO)O)N([H])[H]', 'C1[C@H]([C@@]([C@H]([C@H]1O)O)(CO[H])O)N', 'C1[C@@H]([C@]([C@@H]([C@@H]1O)O[H])(CO)O)N', 'C1[C@@H]([C@]([C@H]([C@H]1O)O)(CO)O[H])N', 'C1[C@H]([C@]([C@H]([C@@H]1O)O)(CO[H])O)N', 'C1[C@@H]([C@@]([C@@H]([C@H]1O)O)(CO)O)N([H])[H]', 'C1[C@@H]([C@@]([C@H]([C@H]1O)O[H])(CO)O)N', 'C1[C@H]([C@@]([C@@H]([C@@H]1O)O)(CO)O)N([H])[H]'}
