Index,dG_prime_kJ_mol,sigma_kJ_mol,estimable,spontaneous_point,spontaneous_95
4379_0,-32.897154658537374,3.676610634314476,True,True,True
4380_0,-23.666495982537754,3.7489997313964687,True,True,True
4381_0,-23.666495982537754,3.7489997313964687,True,True,True
4382_0,-23.666495982537867,3.7489997313964687,True,True,True
4384_0,-26.170277634967533,3.746338307411296,True,True,True
4385_0,-18.306684057380266,1.6921913095099497,True,True,True
4386_0,-32.897127873673924,3.676610634314476,True,True,True
4387_0,-26.170271775053152,3.746338307411296,True,True,True
4388_0,-32.8971546585374,3.676610634314476,True,True,True
4389_0,-32.89715465853743,3.6766106343144767,True,True,True
4390_0,-26.170168520201685,3.7463383074112966,True,True,True
4391_0,-26.170277634967505,3.7463383074112966,True,True,True
4392_0,-26.170277634967476,3.7463383074112966,True,True,True
4393_0,-32.8971201529626,3.6766106343144767,True,True,True
4394_0,-32.89715465853749,3.6766106343144767,True,True,True
4395_0,-26.170277634967533,3.7463383074112966,True,True,True
4397_0,-26.167274128855524,3.746338307411297,True,True,True
4398_0,-32.897154658537374,3.676610634314476,True,True,True
4399_0,-26.170277634967533,3.7463383074112966,True,True,True
4400_0,-32.89715465853749,3.676610634314476,True,True,True
4401_0,-32.89715465853749,3.676610634314476,True,True,True
4402_0,-26.170277634967533,3.7463383074112966,True,True,True
4404_0,-26.170277634967533,3.7463383074112966,True,True,True
4405_0,-26.17027763496742,3.7463383074112966,True,True,True
4406_0,-26.16727412885541,3.7463383074112966,True,True,True
4408_0,-32.89415115242559,3.6766106343144767,True,True,True
4409_0,-26.167274128855524,3.746338307411297,True,True,True
4410_0,-32.89415115242548,3.6766106343144767,True,True,True
4412_0,-26.16727412885541,3.7463383074112966,True,True,True
4414_0,-26.16727412885541,3.746338307411297,True,True,True
4416_0,-32.89415115242542,3.6766106343144767,True,True,True
4417_0,-26.16727412885541,3.746338307411297,True,True,True
4418_0,-32.89415115242531,3.6766106343144767,True,True,True
4419_0,-32.89415115242531,3.6766106343144767,True,True,True
4420_0,-26.167274128855524,3.7463383074112966,True,True,True
4422_0,-26.167274128855524,3.746338307411297,True,True,True
4423_0,-26.167274128855468,3.746338307411297,True,True,True
4424_0,-26.16727412885541,3.746338307411297,True,True,True
4425_0,-26.170277634967533,3.7463383074112966,True,True,True
4426_0,-32.89715465853749,3.676610634314476,True,True,True
4427_0,-26.170277634967533,3.7463383074112966,True,True,True
4428_0,-32.89715465853749,3.676610634314476,True,True,True
4429_0,-26.170277634967533,3.7463383074112966,True,True,True
4430_0,-26.170277634967533,3.7463383074112966,True,True,True
4431_0,-26.17027763496742,3.746338307411296,True,True,True
4432_0,-26.17027763496742,3.746338307411296,True,True,True
4433_0,336.3349541642579,100000.00015926824,False,False,False
4434_0,-26.17027688116707,3.746338307411297,True,True,True
4435_0,-26.17027688116707,3.746338307411297,True,True,True
4436_0,-26.17027688116707,3.746338307411297,True,True,True
4437_0,-26.19713913525004,3.746338307411297,True,True,True
4438_0,-32.89715390473697,3.6766106343144767,True,True,True
4439_0,-26.19713913525004,3.746338307411297,True,True,True
4440_0,-32.89715390473697,3.6766106343144767,True,True,True
