Index,dG_prime_kJ_mol,sigma_kJ_mol,estimable,spontaneous_point,spontaneous_95
506_0,-7.704139513935502,1.0089001392175114,True,True,True
506_1,-7.704139513935502,1.0089001392175114,True,True,True
508_0,-3.061594435217671,1.4955318154526003,True,True,True
508_1,-3.061594435217671,1.4955318154526003,True,True,True
510_0,49.56325990661048,7.786482642668204,True,False,False
510_1,49.56325990661048,7.786482642668204,True,False,False
512_0,49.56325990661048,7.786482642668204,True,False,False
512_1,49.56325990661048,7.786482642668204,True,False,False
514_0,54.2058049853282,7.793270988560825,True,False,False
514_1,54.2058049853282,7.793270988560825,True,False,False
516_0,-7.873258684976008,1.6592820463578148,True,True,True
516_1,-7.873258684976008,1.6592820463578148,True,True,True
518_0,-7.704156807728964,1.0089001392175116,True,True,True
518_1,-7.704156807728964,1.0089001392175116,True,True,True
520_0,-7.70415680772885,1.0089001392175116,True,True,True
520_1,-7.70415680772885,1.0089001392175116,True,True,True
522_0,-1.4189981478939444,2.110730699325506,True,True,False
522_1,-1.4189981478939444,2.110730699325506,True,True,False
524_0,-6.061543226611661,1.8092514714994914,True,True,True
524_1,-6.061543226611661,1.8092514714994914,True,True,True
526_0,-7.87327597876947,1.6592820463578148,True,True,True
526_1,-7.87327597876947,1.6592820463578148,True,True,True
527_0,-26.954278971019903,1.5999741265311842,True,True,True
527_1,-26.954278971019903,1.5999741265311842,True,True,True
529_0,-26.954244465444958,1.5999741265311842,True,True,True
529_1,-26.954244465444958,1.5999741265311842,True,True,True
530_0,335.5509439564726,100000.0000909272,False,False,False
530_1,335.5509439564726,100000.0000909272,False,False,False
531_0,335.5509520744052,100000.0000909272,False,False,False
531_1,335.5509520744052,100000.0000909272,False,False,False
532_0,335.55096673554044,100000.0000909272,False,False,False
532_1,335.55096673554044,100000.0000909272,False,False,False
534_0,30.31312044952608,7.91622478905258,True,False,False
534_1,30.31312044952608,7.91622478905258,True,False,False
