Generation	Smiles	Inchi	Energy	cLogP	cLogS	H-Acceptors	H-Donors	Polar Surface Area	Druglikeness	No. Heteroatoms 	VDW Volume	Molecular Weight	Molecular Formula	No. Carbons	No. Hydrogens	No. Oxygens	Heteroatoms/Carbons	H/C	O/C	ESOL
G6	C1(C(O)OC(C)C(C)(C1O)O)=O	XUUFSIWOECIVTL	850.842	-1.2524	-0.416	5	3	86.99	4.031	5	162.32	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.2793965994953713
G6	C1(COC(CC1O)(C(C)O)O)=O	UOAYQLAEYWTDBZ	411.711	-1.3261	-0.446	5	3	86.99	1.7788	5	169.06	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.2816614667375838
G6	C1(C(C)OC(C(C1)O)(CO)O)=O	ULCPQZOZBLGQOX	90.1601	-1.3607	-0.446	5	3	86.99	2.2313	5	168.79	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.2816614667375838
G6	C1(C(C)OC(C(CO)(C1)O)O)=O	KSSFEIUIQOJFRC	81.8773	-1.327	-0.308	5	3	86.99	-1.3562	5	167.3	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.2816614667375838
G6	C1(C(O)OCC(CC)(C1O)O)=O	AQENLBSRKPGQII	420.031	-1.1227	-0.308	5	3	86.99	1.7628	5	168.54	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.28166146673758335
G6	C1(COC(C(C1O)O)(CC)O)=O	WDTDIRBFFHLKJA	414.978	-1.1564	-0.446	5	3	86.99	2.7053	5	166.92	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.28166146673758424
G6	C1(COC(CO)(C(C)C1O)O)=O	GITPKAZLBFYJHM	66.4646	-1.4161	-0.228	5	3	86.99	2.9393	5	166.5	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.3873500049461624
G6	C1(COC(CO)(C(C1C)O)O)=O	NJUTZLAJHNIDGN	63.2198	-1.4161	-0.228	5	3	86.99	2.1044	5	167.06	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.38735000494616195
G6	C1(COC(C(CO)(C1C)O)O)=O	HKRNKFJQSQBYOX	455.903	-1.3824	-0.09	5	3	86.99	2.5828	5	167.54	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.3873500049461622
G6	C1(C(O)OC(C(C1O)O)CC)=O	QRCBKZHHEJVQLE	796.434	-1.096	-0.577	5	3	86.99	1.4253	5	168.69	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.28284814506132977
G6	C(C1CCOC(CO)(C1O)O)=O	DZNLHJIDXALKTJ	61.5914	-1.8467	-0.284	5	3	86.99	-3.5296	5	167.45	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.3908015505121204
G6	C(C1CCOC(C1(CO)O)O)=O	SAQJTADSSLCPSA	31.5449	-1.813	-0.146	5	3	86.99	-3.47	5	166.54	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.39080155051211996
G6	C1(C(C(C)(O)OCC1O)O)=O	CXQZQSUVINLECD	418.895	-1.6108	-0.176	5	3	86.99	2.3676	5	146.64	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.6603098917028392
G6	C1(C(C(CO)(O)OCC1)O)=O	NWOQDCMXLIYZAJ	55.1807	-1.6854	-0.068	5	3	86.99	0.64527	5	147.03	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.662574758945052
G6	C(C1CCOC(C1CO)O)(O)=O	VLKOAFPXZSHKFX	-38.7721	-1.1269	-0.363	5	3	86.99	-1.3601	5	163.68	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	-0.1808807319522453
G6	CC1C(COC(C1CO)O)O	HSKIMAALDFCROO	349.207	-0.7027	-0.489	4	3	69.92	0.63335	4	162.65	162.089208928	C7H14O4	7	14	4	0.5714285714285714	2.0	0.5714285714285714	-0.02220714260041496
G6	C1C(C(C)O)C(C(C(O)O1)O)O	WNSXHAOZIMMIOA	836.31	-1.4648	-0.308	5	4	90.15	-1.4765	5	175.75	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.5296196084431676
G6	C(C1CC(C(CO)C(O1)O)O)=O	YFDCMZRPANNUPA	1.75562	-1.7863	-0.415	5	3	86.99	-3.0195	5	165.79	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.3919882288358657
G6	C(C(C1C(O)OCCC1O)O)=O	OUEDTIMOTBROLT	-10.0548	-1.7517	-0.415	5	3	86.99	-2.3743	5	165.06	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.3919882288358655
G6	C1C(CO)C(C(C(O)O1)CO)O	AGGCKAMBPAVVPG	428.848	-1.6294	0.018	5	4	90.15	-0.86763	5	173.38	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.6375730138939578
G6	C1(C(C)OC(C(CO)C1O)O)=O	VZWSTKLFUMAQNN	507.895	-1.3557	-0.359	5	3	86.99	1.0981	5	169.25	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.3885366832699077
G6	C1C(C(C(C(O)O1)CO)O)O	KSLAQNIBBNMQMM	428.004	-1.8241	0.07	5	4	90.15	-3.9915	5	154.38	164.068473484	C6H12O5	6	12	5	0.8333333333333334	2.0	0.8333333333333334	0.9105329006506345
G6	C1CC(C(C(O)O1)O)O	QDHDQJXBEOUAGE	430.182	-1.1667	-0.277	4	3	69.92	-0.13227	4	126.32	134.0579088	C5H10O4	5	10	4	0.8	2.0	0.8	0.525977498155152
G6	C1(COC(C(CO)C1(C)O)O)=O	LZGHHYHVKIKITH	830.139	-1.3824	-0.09	5	3	86.99	2.0809	5	166.91	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.38735000494616173
G6	C(CO)(C1(CC(CCO1)O)O)=O	WVQCQCNSLGCVNR	46.7083	-1.5756	-0.338	5	3	86.99	2.456	5	166.64	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.2839263339797963
G6	C(C)(C1(C(C(CCO1)O)O)O)=O	MVXJTISTUUVZNI	389.34	-1.501	-0.446	5	3	86.99	1.7822	5	166.8	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.2816614667375838
G6	C(C1C(C)(O)OCCC1O)(O)=O	HHLYWRFNKSQWGF	312.622	-1.0573	-0.558	5	3	86.99	1.4763	5	166.46	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	-0.29002081572678157
G6	C(CC1(CC(CCO1)O)O)(O)=O	QBIFKQCAZLQPEU	-35.5419	-0.8722	-0.668	5	3	86.99	1.3933	5	166.05	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	-0.393444486693147
G6	CC1(CCOC(C1CO)O)O	LMGSIANUZUODBN	370.875	-0.674	-0.438	4	3	69.92	1.1825	4	164.72	162.089208928	C7H14O4	7	14	4	0.5714285714285714	2.0	0.5714285714285714	-0.12908235913273852
G6	CC1(C(CO)C(CCO1)O)O	VSNZNBHCRKCZRF	331.922	-0.7077	-0.576	4	3	69.92	0.64352	4	162.45	162.089208928	C7H14O4	7	14	4	0.5714285714285714	2.0	0.5714285714285714	-0.1290823591327384
G6	C1CC(CC(CCO)(O)O1)O	PBBSUSVLEBVKKW	-7.56726	-0.5226	-0.686	4	3	69.92	-1.7799	4	165.55	162.089208928	C7H14O4	7	14	4	0.5714285714285714	2.0	0.5714285714285714	-0.23250603009910442
G6	C1CC(CC(CO)(O)O1)O	VJUDPTAMJSVBSC	26.2276	-0.977	-0.416	4	3	69.92	-3.2605	4	146.94	148.073558864	C6H12O4	6	12	4	0.6666666666666666	2.0	0.6666666666666666	0.1461423948661515
G6	CC1(C(C(CCO1)O)O)O	NOFQFCFVHSWQHK	27.8511	-0.9024	-0.524	4	3	69.92	1.6258	4	145.29	148.073558864	C6H12O4	6	12	4	0.6666666666666666	2.0	0.6666666666666666	0.14387752762393857
G6	C(C1(C(C)C(CCO1)O)O)(O)=O	PZHSGULERPMSND	36.0828	-1.0573	-0.558	5	3	86.99	2.3316	5	166.3	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	-0.2900208157267818
G6	CC(C1(CC(CCO1)O)O)O	AVOKBEBPLLKGRY	378.93	-0.6177	-0.794	4	3	69.92	0.015836	4	166.36	162.089208928	C7H14O4	7	14	4	0.5714285714285714	2.0	0.5714285714285714	-0.2347708973413168
G6	CCC1(C(C(CCO1)O)O)O	WAJHBXBXQFKBJS	360.746	-0.448	-0.794	4	3	69.92	1.3817	4	164.9	162.089208928	C7H14O4	7	14	4	0.5714285714285714	2.0	0.5714285714285714	-0.2347708973413168
G6	CC1C(CO)(O)OCCC1O	MPRZBIXMONFTCV	358.385	-0.7077	-0.576	4	3	69.92	1.6587	4	165.02	162.089208928	C7H14O4	7	14	4	0.5714285714285714	2.0	0.5714285714285714	-0.1290823591327382
G6	C(C)(C1COC(C(C1O)O)O)=O	XTJOQGMDNUGCPA	826.96	-1.496	-0.359	5	3	86.99	0.080487	5	171.9	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.3885366832699077
G6	C1(COC(C(C)(C1O)O)O)=O	NPHQHBIAJQDPRC	889.786	-1.5771	-0.038	5	3	86.99	3.2009	5	142.35	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.6603098917028392
G6	C1(C(O)OCC(CO)(C1)O)=O	VVWKTMFZWQQERU	64.3396	-1.6517	0.07	5	3	86.99	-1.8624	5	149.22	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.6625747589450518
G6	CC1(CCOC(CO)(C1O)O)O	OAXMIYQBFXRLNP	445.132	-1.5311	-0.126	5	4	90.15	1.9641	5	173.47	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.4215577135870982
G6	C=CC1C(O)OCC(C1O)O	HGBOCDQAAFBYCR	62.1276	-0.6285	-0.646	4	3	69.92	-6.6644	4	158.33	160.073558864	C7H12O4	7	12	4	0.5714285714285714	1.7142857142857142	0.5714285714285714	0.05157287621948397
G6	C(C1(CC(C)(CCO1)O)O)(O)=O	JHJHYQMBLAADTP	1129.83	-1.0286	-0.507	5	3	86.99	0.034574	5		176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	-0.39689603225910525
G6	C1(C(C(C)O)(O)OCCC1O)=O	OVXBAJFKLRJRIZ	1210.81	-1.3261	-0.446	5	3	86.99	1.19	5	150.91	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.281661466737584
G6	C1(C(CO)(O)OCCC1O)=O	VRDRQRWCSANVHT	76.4655	-1.6854	-0.068	5	3	86.99	1.1699	5	148.4	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.6625747589450518
G6	C1(C(O)OC(C)C(CO)C1O)=O	YLSGKKZPNLVSSV	1028.77	-1.3557	-0.359	5	3	86.99	1.0468	5	156.72	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.3885366832699075
G6	C1(C(O)OCC(C(C)O)C1O)=O	XCTVGGXAKRBRSJ	444.531	-1.3211	-0.359	5	3	86.99	-0.5675	5	168.32	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.3885366832699075
G6	C(C)(C1(CC(C(CO1)O)O)O)=O	CLAWDIRSXYBRAD	1434.45	-1.501	-0.446	5	3	86.99	-1.1598	5	161.11	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.2816614667375838
G6	C1(C(C)(O)OC(C(C1)O)CO)=O	HQAGDQSYMNZBOC	906.636	-1.3607	-0.446	5	3	86.99	2.0522	5	170.99	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.281661466737584
G6	C1(C(C(O)OC(C)C1(C)O)O)=O	HPADVJAEYIAJJR	431.591	-1.2524	-0.416	5	3	86.99	3.5212	5	167.52	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.2793965994953711
G6	C1(C(C(O)OCC1(C)O)O)=O	DHHCORGUEPRCLL	411.429	-1.5771	-0.038	5	3	86.99	2.1818	5	147.77	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.6603098917028392
G6	CC1CCOC(CO)(C1O)O	CCJRVTXTSYELMV	406.967	-0.7077	-0.576	4	3	69.92	0.88386	4	164.67	162.089208928	C7H14O4	7	14	4	0.5714285714285714	2.0	0.5714285714285714	-0.1290823591327384
G6	C(C1(C(C(C)CCO1)O)O)(O)=O	JBVADEMGKONVLY	78.5164	-1.0573	-0.558	5	3	86.99	1.1149	5	163.93	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	-0.2900208157267818
G6	C(C1(C(O)OCCC1C)O)(O)=O	QNGMPORRBXTLLY	41.1115	-1.0236	-0.42	5	3	86.99	3.2015	5	166.77	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	-0.2900208157267818
G6	CC1(CCOC(C1(CO)O)O)O	CIBKLSIEZINHEL	429.455	-1.4974	0.012	5	4	90.15	1.9628	5	173.53	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.4215577135870982
G6	C1(CC(O)OC(C)C1(CO)O)=O	ZIZKEUMBKRLZSZ	32.5829	-1.327	-0.308	5	3	86.99	3.3268	5	167.24	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.2816614667375838
G6	C1CC(C(C(O)O1)(CO)CO)O	ZCRWTMMNJZVOLY	-2.87261	-1.5672	0.001	5	4	90.15	-1.7695	5	173.31	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.5306977973616344
G6	C(C1(C(O)OCCC1(C)O)O)=O	QHBSHBBVFCOKPT	399.016	-1.7097	-0.203	5	3	86.99	-0.1079	5	166.57	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.2816614667375836
G6	C(C1CC(C(C)(C(O1)O)O)O)=O	UAQLPXDDEPAXSM	416.789	-1.683	-0.472	5	3	86.99	-0.66998	5	166.28	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.2828481450613293
G6	C(C1(C)C(CC(C(O1)O)O)O)=O	NRISSZCENXYDFV	404.589	-1.683	-0.472	5	3	86.99	-2.4459	5	165.47	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.2828481450613293
G6	C(C1(C)C(C(CC(O1)O)O)O)=O	LWXQUPITNRVVDR	414.651	-1.683	-0.472	5	3	86.99	-2.4975	5	166.85	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.2828481450613293
G6	C(C1(CC(O)OCC1(C)O)O)=O	WRAVESOYUCSAJK	372.235	-1.7097	-0.203	5	3	86.99	-1.0277	5	167.14	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.2816614667375836
G6	CC1(C(O)OCC(CO)C1O)O	XOYIKBUROXLDBY	406.155	-1.5261	-0.039	5	4	90.15	1.5303	5	170.1	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.5284329301194218
G6	C1(C(O)OCC(C1(C)O)O)=O	LQXOBNWVTSWQJM	418.901	-1.5771	-0.038	5	3	86.99	0.95469	5	148.73	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.6603098917028392
G6	C1(C(C)OC(C(C)(C1O)O)O)=O	IUPSMHJZFATJGM	912.667	-1.2524	-0.416	5	3	86.99	3.1844	5	163.22	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.2793965994953713
G6	C1(C(O)OC(C)C(C1(C)O)O)=O	QWHWAWICJSYTSZ	793.99	-1.2524	-0.416	5	3	86.99	3.1986	5	165.64	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.2793965994953713
G6	C1(C(O)OCC(C)(C1(C)O)O)=O	NYBYBNCBCYTFEI	432.327	-1.2791	-0.147	5	3	86.99	3.333	5	167.93	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.27820992117162535
G6	CC1(C(O)OCC(C1O)O)O	TURHWGIFSUIQNC	428.459	-1.7208	0.013	5	4	90.15	-1.5517	5	151.76	164.068473484	C6H12O5	6	12	5	0.8333333333333334	2.0	0.8333333333333334	0.8013928168760991
G6	CC1(C(C)(O)OCC(C1O)O)O	QOAIDIONFPNPMM	828.943	-1.4565	-0.234	5	4	90.15	-0.34435	5	167.14	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.41929284634488573
G6	C1C(C(C(C(O)O1)(CC)O)O)O	DODQHRKJLNRPJZ	415.326	-1.2664	-0.257	5	4	90.15	-2.5495	5	173.48	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.42274439191084373
G6	C1(C(O)OCC(C1(C=C)O)O)=O	WREGJWMAHFEDPG	99.0903	-1.3082	-0.247	5	3	86.99	-5.0988	5	162.41	174.05282342	C7H10O5	7	10	5	0.7142857142857143	1.4285714285714286	0.7142857142857143	0.46113002376606044
G6	C1(COC(C(C)(C1(C)O)O)O)=O	UWVLUVWFKWMCGZ	1374.24	-1.2791	-0.147	5	3	86.99	3.6509	5	162.41	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.2782099211716258
G6	CC1(CCOC(C1(C)O)O)O	XOOOABHCTFJEKB	796.623	-0.5707	-0.495	4	3	69.92	2.6833	4	159.71	162.089208928	C7H14O4	7	14	4	0.5714285714285714	2.0	0.5714285714285714	-0.2382224429072748
G6	CC1(C(O)OC(C)CC1O)O	YHUZSCRXICKDGN	851.069	-0.544	-0.764	4	3	69.92	3.3504	4	162.03	162.089208928	C7H14O4	7	14	4	0.5714285714285714	2.0	0.5714285714285714	-0.23703576458352926
G6	C1(COC(C)(C(C)(C1O)O)O)=O	QDLHOTXFHRCYEB	837.862	-1.3128	-0.285	5	3	86.99	4.2927	5	161.58	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.2782099211716258
G6	C(CC1(C(O)OCCC1O)O)=O	LJLYHQMDRVOPPO	26.4076	-1.5533	-0.364	5	3	86.99	-1.8228	5	167.42	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.2851130123035416
G6	C(C1(C(C)(C(CCO1)O)O)O)=O	BYVHZAOUIJGNKD	410.905	-1.7434	-0.341	5	3	86.99	0.30551	5	166.36	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.281661466737584
G6	CC1(C(O)OCCC1O)O	YMDFPWIXOONSNO	391.118	-0.8687	-0.386	4	3	69.92	2.119	4	144.49	148.073558864	C6H12O4	6	12	4	0.6666666666666666	2.0	0.6666666666666666	0.14387752762393857
G6	CC1(C(C)(C(CCO1)O)O)O	HATHWZVQCUHKIL	821.23	-0.6044	-0.633	4	3	69.92	3.3058	4	159.56	162.089208928	C7H14O4	7	14	4	0.5714285714285714	2.0	0.5714285714285714	-0.2382224429072748
G6	C1CC(C(C(O)O1)(CC)O)O	WAAAJTNCIXWINW	387.814	-0.4143	-0.656	4	3	69.92	1.0167	4	164.11	162.089208928	C7H14O4	7	14	4	0.5714285714285714	2.0	0.5714285714285714	-0.23477089734131634
G6	C=CC1(COC(C(C1O)O)O)O	WECYKEOREJIOKL	526.649	-1.4519	-0.196	5	4	90.15	-4.1404	5	169.01	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.6022129489393205
G6	C1(CC(O)OC(CO)C1(C)O)=O	IWAQPGKTNDBPLK	396.608	-1.327	-0.308	5	3	86.99	2.0787	5	167.18	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.281661466737584
G6	C1(C(O)OC(C(C1)O)C(C)O)=O	YCEYTROZYKITNJ	1460.39	-1.2657	-0.577	5	3	86.99	0.66229	5	163.63	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.2828481450613293
G6	CC1CC(O)OC(CO)C1O	HLTUMWTVGYIXMX	366.989	-0.6473	-0.707	4	3	69.92	0.98302	4	165.75	162.089208928	C7H14O4	7	14	4	0.5714285714285714	2.0	0.5714285714285714	-0.127895680808993
G6	CC1C(CO)OC(CC1O)O	OCPFUYUTDYQXFR	812.003	-0.6473	-0.707	4	3	69.92	1.1707	4	170.47	162.089208928	C7H14O4	7	14	4	0.5714285714285714	2.0	0.5714285714285714	-0.127895680808993
G6	C(C1(C(O)OCC(C1C)O)O)=O	JJFIRJXFZSELIJ	64.7023	-1.7384	-0.254	5	3	86.99	-0.40631	5	167.41	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.3885366832699075
G6	CC1C(COC(CO)(C1O)O)O	NPMVLYSMFGEMEY	426.402	-1.5598	-0.177	5	4	90.15	0.88931	5	173.95	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.528432930119422
G6	C(C1C(CO)OC(CC1)O)(O)=O	STQYCRKIYMJUDB	372.422	-1.0715	-0.581	5	3	86.99	-1.8686	5	167.16	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	-0.2865692701608238
G6	C(C1(C(C(C)C(CO1)O)O)O)=O	JQISFKWBWHJOLG	493.654	-1.7721	-0.392	5	3	86.99	-1.006	5	168.19	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.3885366832699075
G6	C1(C(O)OC(CO)C(C)C1O)=O	MBNRCWDLSFSKCW	66.5776	-1.3557	-0.359	5	3	86.99	1.5232	5	167.54	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.3885366832699077
G6	C1(C(O)OC(CC1O)C(C)O)=O	UJUMWRGCRKRGGT	777.062	-1.2657	-0.577	5	3	86.99	0.54567	5	168.47	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.2828481450613293
G6	C(CO)(C1C(CCC(O1)O)O)=O	KBKAHIVAFAUNJP	46.3769	-1.5152	-0.469	5	3	86.99	0.83732	5	168.35	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.2851130123035416
G6	C(CO)(C1(COC(CC1)O)O)=O	YVBNRFHDYBHCDM	467.102	-1.5419	-0.2	5	3	86.99	1.4767	5	169.73	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.2839263339797963
G6	C(C1(COC(CC1)O)CO)(O)=O	ZVIFIEMFKUPEJV	398.77	-1.0647	-0.38	5	3	86.99	-4.816	5	167.8	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	-0.2877559484845691
G6	C(C1C(O)OCC(C1)CO)(O)=O	LQXDVSGXCSTOSU	-33.9	-1.1269	-0.363	5	3	86.99	-4.2158	5	164.74	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	-0.18088073195224552
G6	C(C1(CCC(CO)CO1)O)(O)=O	XESDQAJGWXLTOA	47.721	-1.1319	-0.45	5	3	86.99	-4.8657	5	165.74	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	-0.2877559484845691
G6	C(C1(CO)CCCC(O1)O)(O)=O	CIECUVCOAZMJID	30.2252	-1.0428	-0.53	5	3	86.99	-7.8507	5	166.94	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	-0.39344448669314724
G6	C1C(CO)(CCC(O)O1)O	UDXHYPBCTZNHGO	30.3411	-0.9433	-0.278	4	3	69.92	-3.8315	4	147.0	148.073558864	C6H12O4	6	12	4	0.6666666666666666	2.0	0.6666666666666666	0.1461423948661515
G6	C(C1C(CCC(O)O1)O)O	KKCGETPBTUWUHE	26.3698	-0.9166	-0.547	4	3	69.92	-0.96479	4	146.61	148.073558864	C6H12O4	6	12	4	0.6666666666666666	2.0	0.6666666666666666	0.1473290731898968
G6	C(C1C(CCC(O1)O)O)(O)=O	SFFLJFUBALZPAG	17.712	-1.2662	-0.529	5	3	86.99	-1.0633	5	148.92	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	-0.013609383404146476
G6	C(C1(COC(CC1)O)O)(O)=O	WTYXAKWFDPSKKV	416.459	-1.2929	-0.26	5	3	86.99	-0.31116	5	147.47	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	-0.014796061727892003
G6	C(CO)(C1(CCC(CO1)O)O)=O	BPYJIEYCXWLCIJ	469.938	-1.5756	-0.338	5	3	86.99	1.8739	5	166.51	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.2839263339797963
G6	C1(C(CO)(O)OC(CO)CC1)=O	QVYUQUZNNKXJOT	81.0533	-1.4353	-0.338	5	3	86.99	-2.9708	5	167.37	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.28392633397979694
G6	C(C1C(O)OCC(C1)O)(O)=O	RWUOKQQHJIOKEH	-20.6993	-1.3216	-0.311	5	3	86.99	-0.34293	5	148.35	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.09207915480443146
G6	C1C(CC(C(O)O1)C(C)O)O	GSMVSTWVXMLIIH	713.506	-0.6127	-0.707	4	3	69.92	-0.7455	4	163.99	162.089208928	C7H14O4	7	14	4	0.5714285714285714	2.0	0.5714285714285714	-0.12789568080899277
G6	C(CC1CC(O)OCC1O)(O)=O	RXSHQPBETBRDQC	-14.712	-0.8672	-0.581	5	3	86.99	0.61468	5	166.4	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	-0.28656927016082356
G6	C(C1CC(CO)(O)OCC1O)=O	DBMWXILXQDIEJY	42.6123	-1.8467	-0.284	5	3	86.99	-5.9367	5	168.42	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.3908015505121204
